192.87435456110157, 17.75147928994079
202.3752151462995, 36.68639053254441
212.5989672977625, 63.90532544378698
220.8605851979346, 91.12426035502958
225.71428571428572, 109.46745562130175
227.77969018932876, 117.75147928994079
228.81239242685027, 121.89349112426038
229.5352839931153, 124.85207100591717
230.15490533562823, 127.21893491124257
230.77452667814114, 129.58579881656806
231.7039586919105, 132.5443786982249
233.76936316695355, 139.0532544378698
238.1067125645439, 152.0710059171597
242.03098106712565, 165.68047337278102
247.19449225473323, 184.61538461538458
250.9122203098107, 199.99999999999997
256.07573149741825, 222.4852071005917
259.69018932874354, 239.0532544378698
261.6523235800344, 248.52071005917156
263.0981067125646, 255.6213017751479
